siteid,lon,lat,prob40,prob30,prob20,prob15,prob10,prob9,prob8,prob7,prob6,prob5,prob4,prob3,prob2,prob1,prob_pt8,prob_pt6,prob_pt5
148,76.6,9,0.009401,0.02274,0.042735,0.058414,0.083383,0.09051,0.098822,0.108821,0.121739,0.137943,0.159217,0.189115,0.236218,0.330851,0.365232,0.412414,0.443972
149,76.8,9,0.010465,0.024562,0.045623,0.062086,0.090528,0.098591,0.107956,0.119043,0.132496,0.149359,0.171474,0.202505,0.251268,0.348875,0.384246,0.432692,0.465037
150,77,9,0.010575,0.024782,0.047735,0.066103,0.094874,0.103001,0.112439,0.123611,0.137164,0.154149,0.176417,0.20765,0.256707,0.354827,0.390362,0.439017,0.471496
151,77.2,9,0.00983,0.025652,0.048885,0.066769,0.094794,0.102714,0.111911,0.122802,0.136018,0.152588,0.174323,0.204834,0.25282,0.348972,0.383842,0.431639,0.463576
152,77.4,9,0.010673,0.025871,0.048225,0.065465,0.092541,0.100205,0.109114,0.11967,0.132494,0.148588,0.169729,0.19946,0.246342,0.34061,0.374842,0.421792,0.45319
153,77.6,9,0.011193,0.025364,0.046242,0.062374,0.08776,0.094956,0.103327,0.113255,0.125323,0.140487,0.160435,0.188547,0.233026,0.323046,0.355902,0.40107,0.431336
154,77.8,9,0.010316,0.022874,0.042199,0.057261,0.081165,0.08798,0.095927,0.105378,0.116903,0.131435,0.150627,0.177805,0.221085,0.309637,0.342262,0.387349,0.41769
155,78,9,0.010129,0.022568,0.041167,0.055696,0.078792,0.085383,0.093072,0.102219,0.113377,0.127452,0.146049,0.172399,0.214384,0.300397,0.332134,0.37605,0.405644
156,78.2,9,0.010474,0.022926,0.04152,0.056057,0.079162,0.085752,0.093438,0.102575,0.113717,0.127763,0.146308,0.172558,0.214325,0.299656,0.331067,0.374467,0.403677
157,80.2,9,0.005542,0.011302,0.020599,0.027647,0.038561,0.041625,0.045175,0.04937,0.054453,0.060817,0.069163,0.080899,0.099462,0.137187,0.151039,0.170182,0.18308
158,80.4,9,0.005151,0.010579,0.019331,0.026126,0.036515,0.039406,0.042743,0.04667,0.051407,0.057307,0.065,0.075744,0.092595,0.126409,0.138709,0.155621,0.166966
159,80.6,9,0.003039,0.008237,0.015761,0.022204,0.032041,0.034777,0.037936,0.041654,0.046139,0.051728,0.059019,0.069206,0.085197,0.117347,0.129059,0.145182,0.156008
160,80.8,9,0.000957,0.006165,0.013609,0.019207,0.028456,0.031115,0.03418,0.037782,0.042118,0.047511,0.054532,0.064317,0.079627,0.110246,0.121361,0.136631,0.146867
161,76.6,9.2,0.014818,0.030256,0.053309,0.07128,0.099685,0.107746,0.117122,0.128235,0.141729,0.158652,0.181843,0.214479,0.26538,0.366223,0.402457,0.451841,0.484676
162,76.8,9.2,0.016948,0.033497,0.058087,0.077163,0.107178,0.11626,0.126777,0.139185,0.154175,0.172869,0.197219,0.231085,0.283716,0.38742,0.424505,0.474925,0.508377
163,77,9.2,0.017188,0.033952,0.0588,0.079349,0.111992,0.121154,0.131761,0.144271,0.159381,0.178216,0.202739,0.236827,0.289771,0.394008,0.431258,0.481882,0.515459
164,77.2,9.2,0.015502,0.031741,0.058406,0.078835,0.110643,0.119585,0.129944,0.142175,0.156961,0.175417,0.199486,0.23301,0.285194,0.388267,0.425205,0.475479,0.508867
165,77.4,9.2,0.012497,0.029312,0.054056,0.073121,0.102995,0.111434,0.121232,0.132829,0.146892,0.164507,0.187583,0.219908,0.270582,0.371701,0.408254,0.458243,0.491575
166,77.6,9.2,0.01236,0.028074,0.051201,0.069033,0.097005,0.104915,0.114102,0.124983,0.138189,0.154745,0.176462,0.206945,0.254873,0.350764,0.385459,0.432949,0.464641
167,77.8,9.2,0.011299,0.025451,0.046353,0.062536,0.088037,0.095272,0.10369,0.113675,0.125817,0.141077,0.161157,0.18946,0.234249,0.324888,0.357961,0.403419,0.433872
168,78,9.2,0.009974,0.022208,0.041102,0.05585,0.079284,0.085971,0.093771,0.103048,0.114366,0.128642,0.147505,0.174227,0.216807,0.304009,0.336166,0.380636,0.410581
169,78.2,9.2,0.009441,0.021088,0.039007,0.053023,0.075336,0.08171,0.089151,0.098006,0.108816,0.122463,0.140509,0.166105,0.206945,0.290795,0.321794,0.36474,0.39372
170,78.4,9.2,0.008484,0.020364,0.038116,0.052015,0.074159,0.080487,0.087871,0.096661,0.107389,0.12093,0.138837,0.164228,0.20473,0.287797,0.318475,0.360947,0.389585
171,78.6,9.2,0.008664,0.021084,0.03956,0.05395,0.076748,0.083237,0.090797,0.099778,0.110717,0.124492,0.142653,0.168313,0.209031,0.291774,0.322081,0.363823,0.391839
172,79.4,9.2,0.008058,0.016001,0.027772,0.036911,0.051912,0.05645,0.061712,0.067933,0.075473,0.084919,0.097312,0.114748,0.142343,0.198437,0.21902,0.247425,0.266533
173,80.2,9.2,0.005087,0.011644,0.021043,0.028057,0.038759,0.041733,0.045164,0.049198,0.054059,0.06011,0.06799,0.078981,0.096194,0.130645,0.143153,0.160825,0.172896
174,80.4,9.2,0.00331,0.008811,0.017697,0.024321,0.034424,0.037231,0.040473,0.044286,0.048883,0.054608,0.062072,0.072492,0.088835,0.121654,0.133598,0.150031,0.161061
175,80.6,9.2,0.001586,0.006827,0.015058,0.021526,0.031343,0.034061,0.037195,0.040875,0.045305,0.050812,0.057978,0.067956,0.083549,0.114689,0.125981,0.141482,0.151865
176,80.8,9.2,0.00086,0.004049,0.011362,0.017434,0.026946,0.029581,0.032619,0.036187,0.040483,0.045827,0.052783,0.062484,0.077672,0.108083,0.119129,0.134313,0.144497
177,92.8,9.2,0.255157,0.329917,0.44716,0.540112,0.687149,0.729541,0.778645,0.836559,0.906458,0.993472,1.106584,1.263552,1.506995,1.986638,2.158816,2.393867,2.550511
178,76.4,9.4,0.015675,0.030882,0.053673,0.071489,0.099706,0.107725,0.117053,0.128114,0.141555,0.158416,0.180533,0.211535,0.260138,0.357571,0.393667,0.442856,0.475559
179,76.6,9.4,0.018802,0.035422,0.06026,0.079607,0.110124,0.118769,0.128811,0.1407,0.155114,0.173155,0.19675,0.229723,0.282978,0.389135,0.427205,0.479076,0.513569
180,76.8,9.4,0.021902,0.039883,0.066597,0.087278,0.119692,0.12883,0.139424,0.151935,0.167076,0.186956,0.212783,0.248605,0.304133,0.413095,0.451968,0.504791,0.539832
181,77,9.4,0.022527,0.040851,0.067998,0.08896,0.122829,0.132661,0.144024,0.1574,0.173521,0.193559,0.219576,0.255642,0.311496,0.420933,0.459936,0.512907,0.548026
182,77.2,9.4,0.020394,0.038115,0.064711,0.086847,0.121221,0.130859,0.142011,0.155156,0.171017,0.190764,0.216446,0.252112,0.307481,0.416392,0.455307,0.508225,0.543353
183,77.4,9.4,0.017556,0.03476,0.062359,0.0835,0.116382,0.125616,0.136306,0.148917,0.16415,0.183137,0.207857,0.242217,0.295567,0.40052,0.437998,0.488915,0.522677
184,77.6,9.4,0.012755,0.02943,0.054032,0.073028,0.102837,0.111265,0.121053,0.132642,0.146699,0.164311,0.187392,0.219734,0.270449,0.371672,0.408266,0.458308,0.491676
185,77.8,9.4,0.011002,0.026014,0.048221,0.065424,0.09253,0.100219,0.10916,0.119763,0.132652,0.14884,0.170121,0.200068,0.247325,0.342404,0.376939,0.424306,0.455981
186,78,9.4,0.010649,0.0242,0.044211,0.059698,0.084094,0.091013,0.099064,0.108612,0.120222,0.134811,0.154005,0.181057,0.223865,0.310549,0.342204,0.385722,0.414874
187,78.2,9.4,0.009624,0.021935,0.040149,0.054285,0.076618,0.082968,0.090363,0.099144,0.109838,0.1233,0.141048,0.166127,0.205955,0.287155,0.317012,0.358247,0.385993
188,78.4,9.4,0.008568,0.02028,0.037638,0.051136,0.072508,0.078592,0.085684,0.094112,0.104383,0.117323,0.134402,0.158565,0.197004,0.27558,0.304541,0.344605,0.371606
189,78.6,9.4,0.008842,0.020842,0.038516,0.052163,0.073629,0.079711,0.086786,0.095176,0.105374,0.118188,0.135041,0.15879,0.196366,0.272533,0.300416,0.338835,0.364633
190,78.8,9.4,0.007268,0.019343,0.037091,0.050772,0.072252,0.078332,0.085399,0.093776,0.103954,0.116732,0.133528,0.157175,0.194534,0.269979,0.297501,0.335338,0.36069
191,80.2,9.4,0.003625,0.010099,0.019265,0.026088,0.036477,0.039362,0.042689,0.0466,0.051313,0.057177,0.064815,0.075467,0.092146,0.127861,0.140748,0.158407,0.170221
192,80.4,9.4,0.001048,0.007193,0.015889,0.022367,0.032248,0.034996,0.038168,0.041901,0.046404,0.052018,0.059342,0.069584,0.085675,0.119734,0.1323,0.149555,0.16112
193,80.6,9.4,0.000861,0.00477,0.013382,0.019765,0.029453,0.032137,0.035232,0.038868,0.043245,0.04869,0.055777,0.06566,0.081132,0.113217,0.125206,0.141628,0.152612
194,76.6,9.6,0.022384,0.039805,0.065802,0.086001,0.117759,0.126729,0.137137,0.14944,0.164328,0.182922,0.207178,0.240979,0.293639,0.399899,0.438281,0.490453,0.525073
195,76.8,9.6,0.026177,0.045075,0.073103,0.094741,0.12852,0.138012,0.149,0.161949,0.177572,0.197016,0.222288,0.25824,0.314745,0.424853,0.463941,0.516919,0.551979
196,77,9.6,0.026878,0.046248,0.074931,0.097035,0.131485,0.141154,0.152339,0.165686,0.182423,0.203188,0.230086,0.267278,0.324667,0.436477,0.476171,0.529972,0.565579
197,77.2,9.6,0.025073,0.043962,0.071942,0.093522,0.128867,0.138938,0.150571,0.164251,0.180718,0.201164,0.227673,0.264357,0.321034,0.431641,0.470944,0.524237,0.559519
198,77.4,9.6,0.020281,0.037648,0.063945,0.085813,0.119839,0.129393,0.140453,0.153496,0.169244,0.188865,0.214401,0.249893,0.30504,0.413661,0.452508,0.505358,0.540453
199,77.6,9.6,0.015794,0.031686,0.057869,0.078023,0.109517,0.118391,0.12868,0.140838,0.155552,0.173935,0.197936,0.231405,0.28357,0.386741,0.423747,0.474131,0.5076
200,77.8,9.6,0.01055,0.025273,0.047813,0.065313,0.092929,0.100767,0.109887,0.120704,0.133856,0.150381,0.172106,0.202682,0.250925,0.348003,0.383311,0.431783,0.464213
201,78,9.6,0.008886,0.022442,0.042556,0.058186,0.082892,0.089916,0.098094,0.107803,0.119621,0.13449,0.154074,0.18171,0.225501,0.314305,0.346755,0.391386,0.421306
202,78.2,9.6,0.00877,0.020429,0.038423,0.052405,0.074522,0.080815,0.088147,0.096856,0.107465,0.120823,0.138439,0.163339,0.202904,0.283634,0.313332,0.354359,0.381967
203,78.4,9.6,0.007756,0.01866,0.035223,0.048115,0.068557,0.074384,0.081176,0.089254,0.099105,0.111529,0.127942,0.151192,0.188241,0.264174,0.292226,0.331089,0.357318
204,78.6,9.6,0.009595,0.021368,0.038563,0.051731,0.072276,0.078067,0.084787,0.092736,0.102372,0.114444,0.13027,0.152479,0.187444,0.257822,0.283461,0.318703,0.342324
205,78.8,9.6,0.00786,0.019372,0.036189,0.049078,0.069208,0.074888,0.08148,0.089282,0.098746,0.110609,0.126171,0.148033,0.182484,0.251901,0.277206,0.312004,0.335333
206,76.6,9.8,0.023201,0.040367,0.066052,0.086051,0.117544,0.126449,0.136785,0.149007,0.163805,0.182295,0.206431,0.240087,0.292565,0.396321,0.43357,0.485574,0.520092
207,76.8,9.8,0.027096,0.045716,0.073404,0.094822,0.128307,0.137724,0.148629,0.161487,0.177005,0.196328,0.221452,0.256333,0.310406,0.419662,0.458522,0.511201,0.54607
208,77,9.8,0.028148,0.047338,0.075834,0.09784,0.132182,0.141828,0.152988,0.166138,0.181997,0.201728,0.227403,0.2645,0.321724,0.433159,0.472707,0.526297,0.561758
209,77.2,9.8,0.026645,0.045476,0.073448,0.095062,0.128821,0.13831,0.149293,0.162685,0.179161,0.199612,0.226119,0.262789,0.319417,0.429839,0.469055,0.522216,0.557404
210,77.4,9.8,0.021998,0.039409,0.065408,0.085617,0.118938,0.128524,0.139619,0.1527,0.168491,0.188157,0.213739,0.249278,0.304459,0.413,0.451784,0.504523,0.539528
211,77.6,9.8,0.017339,0.033089,0.056712,0.07696,0.108637,0.117565,0.127917,0.140149,0.154952,0.173443,0.197578,0.231217,0.283618,0.387186,0.424303,0.474814,0.508352
212,77.8,9.8,0.011966,0.025236,0.047423,0.06514,0.093062,0.100977,0.11018,0.121089,0.134339,0.150968,0.172799,0.203466,0.251721,0.348394,0.383428,0.431422,0.463468
213,78,9.8,0.008877,0.021351,0.041559,0.057271,0.082101,0.089156,0.097366,0.107111,0.118965,0.133868,0.153484,0.181133,0.22487,0.313259,0.345463,0.389688,0.41929
214,78.2,9.8,0.007006,0.018474,0.036136,0.049901,0.071726,0.077944,0.085191,0.093805,0.104305,0.117534,0.134992,0.159687,0.198956,0.279148,0.308665,0.349447,0.37689
215,78.4,9.8,0.007422,0.018647,0.035229,0.048073,0.068316,0.074062,0.080749,0.088685,0.098341,0.110486,0.126479,0.149049,0.184829,0.257619,0.284356,0.321275,0.346122
216,78.6,9.8,0.009582,0.02124,0.038215,0.051162,0.071271,0.07692,0.083465,0.091196,0.10055,0.112243,0.127528,0.148912,0.182431,0.249474,0.273773,0.307079,0.329346
217,78.8,9.8,0.00831,0.019694,0.036255,0.04888,0.068484,0.073992,0.080373,0.087909,0.09703,0.108432,0.123341,0.144201,0.176907,0.242323,0.266035,0.298543,0.320277
218,79,9.8,0.006589,0.017971,0.034494,0.047068,0.066566,0.072038,0.078376,0.085858,0.094906,0.106211,0.120982,0.141632,0.173965,0.238448,0.261758,0.293662,0.314961
219,80,9.8,0.003458,0.00908,0.018519,0.025514,0.036848,0.040179,0.044002,0.04847,0.05382,0.060434,0.068984,0.08081,0.099144,0.135392,0.148453,0.166334,0.178287
220,80.2,9.8,0.003084,0.007558,0.016181,0.02298,0.033479,0.036708,0.04041,0.044735,0.04991,0.056299,0.064549,0.075943,0.09358,0.128376,0.14089,0.158004,0.169434
221,76.4,10,0.019404,0.034447,0.057093,0.074839,0.102972,0.110968,0.12027,0.1313,0.144699,0.161505,0.183541,0.214417,0.262808,0.359252,0.394033,0.441515,0.473127
222,76.6,10,0.023198,0.039722,0.064489,0.083796,0.11423,0.122842,0.13284,0.144665,0.15899,0.176895,0.200269,0.232854,0.283615,0.383836,0.419689,0.468434,0.500772
223,76.8,10,0.025128,0.042459,0.068403,0.088597,0.120366,0.129341,0.139753,0.152058,0.166948,0.185538,0.209785,0.243565,0.296178,0.400009,0.437352,0.489459,0.524024
224,77,10,0.026588,0.044557,0.071406,0.092257,0.124972,0.134195,0.144885,0.157503,0.172752,0.191762,0.216517,0.25094,0.304614,0.413185,0.451823,0.50426,0.539004
225,77.2,10,0.025127,0.042767,0.069169,0.089708,0.121992,0.131106,0.141675,0.15416,0.16926,0.1881,0.212656,0.248349,0.303691,0.412209,0.450902,0.503465,0.538321
226,77.4,10,0.021129,0.037508,0.062148,0.081422,0.1119,0.120542,0.130585,0.142477,0.15775,0.176806,0.201646,0.236238,0.290107,0.396611,0.434812,0.486864,0.521478
227,77.6,10,0.017216,0.032108,0.054601,0.072278,0.101058,0.109665,0.119655,0.13147,0.145785,0.163692,0.187104,0.219807,0.270887,0.372241,0.408694,0.458397,0.491455
228,77.8,10,0.012098,0.02472,0.043974,0.059861,0.086856,0.094526,0.103453,0.114044,0.126926,0.143112,0.164396,0.194355,0.241624,0.336727,0.371299,0.418749,0.450486
229,78,10,0.009433,0.020364,0.037728,0.052911,0.076977,0.083828,0.091808,0.101286,0.112826,0.12735,0.146486,0.173494,0.216297,0.303075,0.334771,0.378354,0.407563
230,78.2,10,0.007701,0.01713,0.033663,0.047142,0.068518,0.074609,0.081705,0.090138,0.100414,0.113356,0.130427,0.154558,0.192901,0.271086,0.299832,0.33953,0.366236
231,78.4,10,0.00769,0.01673,0.032964,0.045552,0.065402,0.071034,0.07759,0.085368,0.09483,0.106727,0.122388,0.144477,0.179463,0.250517,0.276583,0.312553,0.336746
232,78.6,10,0.009941,0.01944,0.035826,0.048351,0.067836,0.073315,0.079666,0.087168,0.096251,0.107609,0.122468,0.143268,0.175899,0.241231,0.264931,0.297438,0.319181
233,78.8,10,0.008368,0.017949,0.033909,0.04611,0.065101,0.070444,0.076639,0.083959,0.092825,0.103916,0.118435,0.13877,0.170696,0.23468,0.257912,0.289792,0.311125
234,79,10,0.007232,0.016988,0.033003,0.045212,0.064162,0.069483,0.075646,0.082924,0.091728,0.10273,0.117111,0.13722,0.168717,0.231575,0.25432,0.285468,0.306273
235,79.2,10,0.004997,0.014354,0.029955,0.041869,0.060404,0.065618,0.071663,0.078808,0.08746,0.098286,0.112458,0.13231,0.16347,0.225811,0.248399,0.279349,0.30003
236,76.2,10.2,0.016708,0.03072,0.051891,0.068547,0.095064,0.102624,0.111432,0.121892,0.134623,0.150629,0.171677,0.201279,0.247887,0.341356,0.375246,0.421651,0.452627
237,76.4,10.2,0.018252,0.032407,0.053803,0.070634,0.097412,0.105042,0.113929,0.12448,0.137317,0.153447,0.174645,0.204434,0.251295,0.345182,0.3792,0.425761,0.456831
238,76.6,10.2,0.020918,0.036016,0.058784,0.076637,0.104942,0.112984,0.122338,0.133428,0.146895,0.163779,0.185905,0.216884,0.265399,0.361986,0.396785,0.444269,0.475869
239,76.8,10.2,0.023562,0.039721,0.064021,0.083011,0.112999,0.121493,0.131359,0.143034,0.157184,0.174879,0.197993,0.230239,0.280516,0.379919,0.415519,0.463947,0.496092
240,77,10.2,0.023246,0.03945,0.063898,0.083058,0.113387,0.121991,0.13199,0.143833,0.158197,0.176177,0.199696,0.232571,0.28398,0.386107,0.423069,0.4747,0.509021
241,77.2,10.2,0.022162,0.038068,0.062118,0.081001,0.110943,0.119448,0.129337,0.141055,0.155277,0.173093,0.196417,0.229049,0.280134,0.385076,0.422802,0.474231,0.508446
242,77.4,10.2,0.020395,0.035731,0.058945,0.077195,0.106169,0.114406,0.123988,0.135348,0.14914,0.166431,0.189077,0.22146,0.273218,0.375483,0.412133,0.462017,0.495147
243,77.6,10.2,0.016015,0.0296,0.05032,0.066737,0.093006,0.100517,0.109277,0.119691,0.13238,0.148959,0.171226,0.202439,0.251407,0.349194,0.38456,0.432936,0.465201
244,77.8,10.2,0.012604,0.024584,0.04296,0.057607,0.081186,0.087956,0.096432,0.106613,0.118997,0.134558,0.155023,0.183836,0.229314,0.320819,0.354055,0.399644,0.430131
245,78,10.2,0.010622,0.021069,0.037113,0.04992,0.071793,0.078355,0.085994,0.095063,0.1061,0.119983,0.138262,0.164045,0.204871,0.287595,0.317816,0.359367,0.387206
246,78.2,10.2,0.010028,0.019459,0.033882,0.045638,0.066588,0.072533,0.079449,0.087654,0.09763,0.110166,0.126658,0.149895,0.186656,0.261152,0.288412,0.325954,0.351152
247,78.4,10.2,0.01055,0.01953,0.033133,0.04534,0.065022,0.07058,0.077032,0.084667,0.093929,0.105536,0.120757,0.142124,0.175768,0.243486,0.268151,0.302047,0.324762
248,78.6,10.2,0.011054,0.020033,0.033859,0.046279,0.065579,0.071001,0.077281,0.084696,0.093667,0.104874,0.119519,0.139988,0.172039,0.236006,0.259147,0.290834,0.311999
249,78.8,10.2,0.010616,0.019576,0.03373,0.046066,0.065165,0.070518,0.07671,0.084014,0.092838,0.103847,0.118207,0.138236,0.169504,0.231614,0.254003,0.284598,0.304995
250,79,10.2,0.009141,0.017944,0.032033,0.044194,0.063037,0.06832,0.074435,0.081649,0.090366,0.101246,0.115447,0.135266,0.166229,0.227785,0.249986,0.280335,0.300576
251,79.2,10.2,0.007472,0.016154,0.029943,0.041956,0.060587,0.065815,0.071867,0.07901,0.087646,0.09843,0.112513,0.132182,0.162944,0.224164,0.246257,0.276465,0.296614
252,76.2,10.4,0.016319,0.030092,0.050959,0.067414,0.093659,0.10115,0.109882,0.120257,0.132892,0.148786,0.169702,0.199145,0.245552,0.33874,0.372562,0.418901,0.449845
253,76.4,10.4,0.017088,0.030602,0.051128,0.067344,0.093241,0.100638,0.109264,0.119516,0.132006,0.147724,0.168421,0.197575,0.243576,0.336114,0.369753,0.415887,0.446722
254,76.6,10.4,0.019183,0.033301,0.054714,0.071595,0.098483,0.106148,0.115077,0.125678,0.138576,0.154781,0.176076,0.20599,0.253026,0.347191,0.381284,0.427927,0.459039
255,76.8,10.4,0.021313,0.03628,0.058959,0.076803,0.105154,0.113218,0.122603,0.133732,0.147251,0.164205,0.186429,0.217551,0.266297,0.363337,0.398291,0.445977,0.477708
256,77,10.4,0.022323,0.037728,0.061079,0.079445,0.108599,0.116884,0.126521,0.137942,0.151805,0.169175,0.191915,0.22371,0.273417,0.372068,0.407505,0.455781,0.487862
257,77.2,10.4,0.021348,0.036428,0.059348,0.07742,0.106165,0.114345,0.123865,0.135155,0.148868,0.166065,0.1886,0.220143,0.269513,0.367664,0.40297,0.452366,0.485244
258,77.4,10.4,0.018487,0.032466,0.053838,0.070783,0.097879,0.10562,0.114642,0.125363,0.138415,0.154824,0.176398,0.206718,0.2544,0.351917,0.387591,0.436295,0.468725
259,77.6,10.4,0.014858,0.027265,0.04637,0.061624,0.086189,0.09324,0.101478,0.11129,0.123269,0.138381,0.158333,0.18653,0.232446,0.326557,0.360733,0.407615,0.438964
260,77.8,10.4,0.012767,0.023913,0.041106,0.054865,0.077075,0.083463,0.090931,0.099834,0.110715,0.124461,0.142912,0.1702,0.213311,0.300262,0.3319,0.375326,0.404386
261,78,10.4,0.010575,0.020328,0.035423,0.047547,0.067199,0.072867,0.079503,0.087426,0.097125,0.110243,0.127761,0.152494,0.191727,0.271508,0.300764,0.341089,0.368168
262,78.2,10.4,0.010597,0.019614,0.033478,0.044549,0.062414,0.067553,0.073573,0.081495,0.091126,0.103232,0.119157,0.141599,0.177119,0.249163,0.275556,0.311946,0.336397
263,78.4,10.4,0.011369,0.020138,0.033484,0.044048,0.060956,0.066359,0.072685,0.080173,0.089255,0.100638,0.115567,0.136526,0.169536,0.236004,0.260229,0.293537,0.315867
264,78.6,10.4,0.012152,0.021021,0.034384,0.044865,0.06214,0.067502,0.073714,0.081049,0.089922,0.101009,0.115498,0.135755,0.167484,0.230843,0.253783,0.285206,0.306204
265,78.8,10.4,0.0111,0.019761,0.03281,0.043048,0.06046,0.065725,0.071824,0.079027,0.087741,0.098632,0.112869,0.13278,0.163972,0.226288,0.248858,0.27978,0.300444
266,79,10.4,0.010781,0.019583,0.032779,0.043086,0.060662,0.065928,0.072023,0.079212,0.087901,0.098743,0.112894,0.132641,0.163491,0.224844,0.246987,0.277264,0.297459
267,79.2,10.4,0.009524,0.018275,0.031383,0.041619,0.058954,0.06418,0.070231,0.07737,0.085998,0.096768,0.110829,0.13046,0.161142,0.222194,0.244236,0.27438,0.294491
268,79.4,10.4,0.008108,0.016815,0.029848,0.040025,0.056905,0.062103,0.068121,0.075222,0.083808,0.094528,0.108527,0.128081,0.158658,0.21952,0.241492,0.271542,0.29159
269,79.6,10.4,0.006159,0.014743,0.027598,0.03765,0.053595,0.058672,0.064632,0.071672,0.08019,0.090836,0.104758,0.124236,0.154756,0.215628,0.23763,0.267737,0.28783
270,79.8,10.4,0.00317,0.011301,0.023515,0.033108,0.048413,0.052789,0.057895,0.064707,0.07298,0.083348,0.096952,0.11607,0.146223,0.20686,0.228887,0.259111,0.279327
271,76,10.6,0.015125,0.029587,0.05146,0.068687,0.096136,0.103965,0.113088,0.123922,0.137109,0.153686,0.175477,0.206104,0.254265,0.350607,0.385446,0.433069,0.464808
272,76.2,10.6,0.015308,0.028684,0.049036,0.065143,0.090915,0.098286,0.106885,0.117113,0.129579,0.14528,0.165969,0.195142,0.241219,0.333987,0.367721,0.41399,0.444918
273,76.4,10.6,0.016272,0.029463,0.049588,0.065544,0.0911,0.098413,0.106946,0.117097,0.129472,0.145061,0.165608,0.194587,0.240378,0.332651,0.366232,0.412315,0.443135
274,76.6,10.6,0.018542,0.03243,0.053597,0.070347,0.097103,0.104743,0.113648,0.124229,0.13711,0.153306,0.174604,0.204548,0.251663,0.346037,0.380211,0.426965,0.458149
275,76.8,10.6,0.020756,0.035512,0.057992,0.075751,0.104054,0.112119,0.121509,0.132653,0.146198,0.163197,0.185493,0.216735,0.265689,0.363141,0.398233,0.446094,0.477932
276,77,10.6,0.02171,0.03682,0.059869,0.078084,0.107102,0.115366,0.124985,0.136394,0.150254,0.167635,0.190408,0.222276,0.272129,0.371116,0.406676,0.455114,0.4873
